title,rank,date,artist,url,region,chart,trend,streams
All I Want for Christmas Is You,39,2017-11-09,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,viral50,MOVE_UP,
All I Want for Christmas Is You,28,2017-11-09,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,NEW_ENTRY,
All I Want for Christmas Is You,32,2017-11-09,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,viral50,NEW_ENTRY,
All I Want for Christmas Is You,15,2017-11-09,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Luxembourg,viral50,SAME_POSITION,
All I Want for Christmas Is You,18,2017-11-09,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,viral50,NEW_ENTRY,
All I Want for Christmas Is You,18,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,viral50,MOVE_UP,
All I Want for Christmas Is You,32,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,viral50,NEW_ENTRY,
All I Want for Christmas Is You,47,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,viral50,MOVE_DOWN,
All I Want for Christmas Is You,10,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,MOVE_UP,
All I Want for Christmas Is You,37,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,viral50,NEW_ENTRY,
All I Want for Christmas Is You,25,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,viral50,MOVE_UP,
All I Want for Christmas Is You,40,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,viral50,NEW_ENTRY,
All I Want for Christmas Is You,4,2017-11-10,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,viral50,MOVE_UP,
All I Want for Christmas Is You,15,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,viral50,MOVE_UP,
All I Want for Christmas Is You,18,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,viral50,MOVE_UP,
All I Want for Christmas Is You,43,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,viral50,MOVE_UP,
All I Want for Christmas Is You,10,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,SAME_POSITION,
All I Want for Christmas Is You,33,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,viral50,MOVE_UP,
All I Want for Christmas Is You,7,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,viral50,NEW_ENTRY,
All I Want for Christmas Is You,39,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,viral50,NEW_ENTRY,
All I Want for Christmas Is You,21,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,viral50,MOVE_UP,
All I Want for Christmas Is You,34,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,viral50,MOVE_UP,
All I Want for Christmas Is You,4,2017-11-11,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,viral50,SAME_POSITION,
All I Want for Christmas Is You,41,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Argentina,viral50,NEW_ENTRY,
All I Want for Christmas Is You,10,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,viral50,MOVE_UP,
All I Want for Christmas Is You,6,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,viral50,MOVE_UP,
All I Want for Christmas Is You,26,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bolivia,viral50,MOVE_UP,
All I Want for Christmas Is You,20,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Brazil,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,viral50,MOVE_UP,
All I Want for Christmas Is You,25,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,viral50,NEW_ENTRY,
All I Want for Christmas Is You,21,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Colombia,viral50,MOVE_UP,
All I Want for Christmas Is You,11,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,SAME_POSITION,
All I Want for Christmas Is You,3,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,viral50,MOVE_UP,
All I Want for Christmas Is You,23,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,viral50,MOVE_UP,
All I Want for Christmas Is You,26,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ecuador,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,viral50,SAME_POSITION,
All I Want for Christmas Is You,17,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,viral50,MOVE_UP,
All I Want for Christmas Is You,7,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,viral50,MOVE_UP,
All I Want for Christmas Is You,9,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,viral50,SAME_POSITION,
All I Want for Christmas Is You,12,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,viral50,MOVE_UP,
All I Want for Christmas Is You,6,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,viral50,MOVE_UP,
All I Want for Christmas Is You,44,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,viral50,MOVE_UP,
All I Want for Christmas Is You,20,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,viral50,MOVE_UP,
All I Want for Christmas Is You,8,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,viral50,MOVE_UP,
All I Want for Christmas Is You,20,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,viral50,MOVE_UP,
All I Want for Christmas Is You,45,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,viral50,NEW_ENTRY,
All I Want for Christmas Is You,14,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,viral50,MOVE_UP,
All I Want for Christmas Is You,20,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,viral50,MOVE_UP,
All I Want for Christmas Is You,42,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,viral50,MOVE_DOWN,
All I Want for Christmas Is You,10,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,viral50,MOVE_DOWN,
All I Want for Christmas Is You,3,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Luxembourg,viral50,SAME_POSITION,
All I Want for Christmas Is You,38,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,viral50,NEW_ENTRY,
All I Want for Christmas Is You,25,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Mexico,viral50,MOVE_UP,
All I Want for Christmas Is You,12,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,viral50,MOVE_UP,
All I Want for Christmas Is You,29,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,viral50,NEW_ENTRY,
All I Want for Christmas Is You,21,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Nicaragua,viral50,MOVE_UP,
All I Want for Christmas Is You,11,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,viral50,MOVE_UP,
All I Want for Christmas Is You,22,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,viral50,MOVE_UP,
All I Want for Christmas Is You,10,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,viral50,MOVE_UP,
All I Want for Christmas Is You,15,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Paraguay,viral50,MOVE_UP,
All I Want for Christmas Is You,24,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Peru,viral50,MOVE_UP,
All I Want for Christmas Is You,10,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,viral50,MOVE_UP,
All I Want for Christmas Is You,2,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,viral50,MOVE_UP,
All I Want for Christmas Is You,18,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,viral50,MOVE_UP,
All I Want for Christmas Is You,2,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,viral50,MOVE_DOWN,
All I Want for Christmas Is You,9,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,viral50,MOVE_UP,
All I Want for Christmas Is You,16,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,viral50,MOVE_UP,
All I Want for Christmas Is You,49,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,viral50,MOVE_DOWN,
All I Want for Christmas Is You,10,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,SAME_POSITION,
All I Want for Christmas Is You,3,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,viral50,MOVE_UP,
All I Want for Christmas Is You,28,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Taiwan,viral50,NEW_ENTRY,
All I Want for Christmas Is You,10,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,viral50,MOVE_UP,
All I Want for Christmas Is You,26,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Turkey,viral50,MOVE_UP,
All I Want for Christmas Is You,8,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,viral50,MOVE_UP,
All I Want for Christmas Is You,16,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,viral50,MOVE_UP,
All I Want for Christmas Is You,12,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Uruguay,viral50,MOVE_UP,
All I Want for Christmas Is You,24,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Argentina,viral50,MOVE_UP,
All I Want for Christmas Is You,9,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,viral50,MOVE_UP,
All I Want for Christmas Is You,44,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,viral50,NEW_ENTRY,
All I Want for Christmas Is You,29,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,viral50,MOVE_UP,
All I Want for Christmas Is You,6,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,viral50,SAME_POSITION,
All I Want for Christmas Is You,1,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,viral50,SAME_POSITION,
All I Want for Christmas Is You,26,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bolivia,viral50,SAME_POSITION,
All I Want for Christmas Is You,19,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Brazil,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,viral50,SAME_POSITION,
All I Want for Christmas Is You,12,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,viral50,MOVE_UP,
All I Want for Christmas Is You,19,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Colombia,viral50,MOVE_UP,
All I Want for Christmas Is You,9,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,viral50,MOVE_UP,
All I Want for Christmas Is You,7,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,viral50,SAME_POSITION,
All I Want for Christmas Is You,4,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,viral50,MOVE_UP,
All I Want for Christmas Is You,25,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,viral50,MOVE_UP,
All I Want for Christmas Is You,18,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,SAME_POSITION,
All I Want for Christmas Is You,2,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,viral50,MOVE_UP,
All I Want for Christmas Is You,21,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,viral50,MOVE_UP,
All I Want for Christmas Is You,19,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ecuador,viral50,MOVE_UP,
All I Want for Christmas Is You,37,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,El Salvador,viral50,NEW_ENTRY,
All I Want for Christmas Is You,1,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,viral50,SAME_POSITION,
All I Want for Christmas Is You,12,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,viral50,MOVE_UP,
All I Want for Christmas Is You,5,2017-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,viral50,MOVE_UP,
All I Want for Christmas Is You,48,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,viral50,NEW_ENTRY,
All I Want for Christmas Is You,6,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,viral50,MOVE_UP,
All I Want for Christmas Is You,9,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,viral50,MOVE_UP,
All I Want for Christmas Is You,23,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,viral50,MOVE_UP,
All I Want for Christmas Is You,3,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,viral50,MOVE_UP,
All I Want for Christmas Is You,3,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,viral50,MOVE_UP,
All I Want for Christmas Is You,42,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,viral50,MOVE_UP,
All I Want for Christmas Is You,22,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,viral50,MOVE_DOWN,
All I Want for Christmas Is You,6,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,viral50,SAME_POSITION,
All I Want for Christmas Is You,37,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,viral50,MOVE_DOWN,
All I Want for Christmas Is You,50,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,viral50,MOVE_DOWN,
All I Want for Christmas Is You,13,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,viral50,MOVE_UP,
All I Want for Christmas Is You,12,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,viral50,MOVE_UP,
All I Want for Christmas Is You,26,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,viral50,MOVE_UP,
All I Want for Christmas Is You,4,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,viral50,MOVE_UP,
All I Want for Christmas Is You,45,2017-11-12,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,viral50,NEW_ENTRY,
All I Want for Christmas Is You,16,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,viral50,MOVE_DOWN,
All I Want for Christmas Is You,9,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,viral50,MOVE_UP,
All I Want for Christmas Is You,17,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,MOVE_DOWN,
All I Want for Christmas Is You,3,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,viral50,SAME_POSITION,
All I Want for Christmas Is You,1,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Luxembourg,viral50,SAME_POSITION,
All I Want for Christmas Is You,29,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,viral50,MOVE_UP,
All I Want for Christmas Is You,21,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Mexico,viral50,MOVE_UP,
All I Want for Christmas Is You,8,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,viral50,MOVE_UP,
All I Want for Christmas Is You,14,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,viral50,MOVE_UP,
All I Want for Christmas Is You,9,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Nicaragua,viral50,MOVE_UP,
All I Want for Christmas Is You,12,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,viral50,MOVE_UP,
All I Want for Christmas Is You,9,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,viral50,MOVE_UP,
All I Want for Christmas Is You,20,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Peru,viral50,MOVE_UP,
All I Want for Christmas Is You,33,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,viral50,MOVE_DOWN,
All I Want for Christmas Is You,10,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,viral50,MOVE_DOWN,
All I Want for Christmas Is You,11,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Paraguay,viral50,MOVE_UP,
All I Want for Christmas Is You,48,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,viral50,MOVE_DOWN,
All I Want for Christmas Is You,23,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,viral50,MOVE_DOWN,
All I Want for Christmas Is You,45,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,viral50,MOVE_DOWN,
All I Want for Christmas Is You,5,2017-11-13,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,viral50,MOVE_DOWN,
All I Want for Christmas Is You,2,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,viral50,SAME_POSITION,
All I Want for Christmas Is You,11,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,viral50,MOVE_UP,
All I Want for Christmas Is You,3,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,viral50,MOVE_DOWN,
All I Want for Christmas Is You,8,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,viral50,MOVE_UP,
All I Want for Christmas Is You,6,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,viral50,MOVE_DOWN,
All I Want for Christmas Is You,4,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,viral50,MOVE_DOWN,
All I Want for Christmas Is You,27,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Taiwan,viral50,MOVE_UP,
All I Want for Christmas Is You,9,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,viral50,MOVE_UP,
All I Want for Christmas Is You,22,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Turkey,viral50,MOVE_UP,
All I Want for Christmas Is You,5,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,viral50,MOVE_UP,
All I Want for Christmas Is You,13,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,viral50,MOVE_UP,
All I Want for Christmas Is You,12,2017-12-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Uruguay,viral50,SAME_POSITION,
All I Want for Christmas Is You,18,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Argentina,viral50,MOVE_UP,
All I Want for Christmas Is You,8,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,viral50,MOVE_UP,
All I Want for Christmas Is You,5,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,viral50,SAME_POSITION,
All I Want for Christmas Is You,24,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bolivia,viral50,MOVE_UP,
All I Want for Christmas Is You,20,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Brazil,viral50,MOVE_DOWN,
All I Want for Christmas Is You,1,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,viral50,SAME_POSITION,
All I Want for Christmas Is You,9,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,viral50,MOVE_UP,
All I Want for Christmas Is You,19,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Colombia,viral50,SAME_POSITION,
All I Want for Christmas Is You,7,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,viral50,MOVE_UP,
All I Want for Christmas Is You,1,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,viral50,SAME_POSITION,
All I Want for Christmas Is You,3,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,viral50,MOVE_DOWN,
All I Want for Christmas Is You,36,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,viral50,MOVE_DOWN,
All I Want for Christmas Is You,17,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ecuador,viral50,MOVE_UP,
All I Want for Christmas Is You,33,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,El Salvador,viral50,MOVE_UP,
